revenue_gain_pct,offpeak_uplift_pct,wait_reduction_pct,customer_response_pct,pricing_efficiency,composite,surge_sensitivity,discount_sensitivity,episode_idx
4.962901034896803,4.902670215667867,0.20649051539131497,0.8172519867476691,1.041120432926441,6.51629830575369,0.5,1.2,0
8.352603569752437,5.782675061402732,0.3149191892404819,0.8979313592713645,1.0738833007778614,10.21337376386945,0.8,1.4,1
11.823337918837227,6.193797358898489,0.4133744444746324,0.8875906254253385,1.1083953658286283,13.846826904296627,1.1,1.5,2
15.306071066390675,6.153106642665458,0.46813094135653666,0.789403704090974,1.144029697853153,17.339255435732927,1.4000000000000001,1.5,3
18.206458517575474,6.113211506613798,0.48131470716589975,0.694379810083201,1.1739131691413294,20.232947852425973,1.7000000000000002,1.5,4
